OID_,STATE_NAME,STATE_FIPS,SUB_REGION,STATE_ABBR,POINT_X,POINT_Y
6611,Maryland,24,South Atlantic,MD,-77.46443298,39.72007352
6612,Maryland,24,South Atlantic,MD,-77.22105092,39.72067931
6613,Maryland,24,South Atlantic,MD,-76.99681221,39.72089161
6614,Maryland,24,South Atlantic,MD,-76.79049159,39.7212561
6615,Maryland,24,South Atlantic,MD,-76.56983441,39.7202654
6616,Maryland,24,South Atlantic,MD,-76.23312188,39.72185361
6617,Maryland,24,South Atlantic,MD,-76.13922318,39.72222929
6618,Maryland,24,South Atlantic,MD,-75.79109459,39.72386599
6619,Maryland,24,South Atlantic,MD,-75.7723537,39.38311849
6620,Maryland,24,South Atlantic,MD,-75.76431921,39.2959598
6621,Maryland,24,South Atlantic,MD,-75.76131291,39.2478639
6622,Maryland,24,South Atlantic,MD,-75.75257642,39.14166028
6623,Maryland,24,South Atlantic,MD,-75.72459059,38.83028329
6624,Maryland,24,South Atlantic,MD,-75.7107127,38.64966582
6625,Maryland,24,South Atlantic,MD,-76.29280418,38.90783669
6626,Maryland,24,South Atlantic,MD,-76.29418672,38.96768009
6627,Maryland,24,South Atlantic,MD,-76.33874338,38.9567741
6628,Maryland,24,South Atlantic,MD,-76.31412978,38.94203839
6629,Maryland,24,South Atlantic,MD,-76.32230798,38.91220061
6630,Maryland,24,South Atlantic,MD,-76.3422216,38.92417071
6631,Maryland,24,South Atlantic,MD,-76.32938721,38.87600378
6632,Maryland,24,South Atlantic,MD,-76.37524062,38.85421862
6633,Maryland,24,South Atlantic,MD,-76.3564746,38.95829988
6634,Maryland,24,South Atlantic,MD,-76.29949021,39.04070731
6635,Maryland,24,South Atlantic,MD,-76.2478218,38.97900958
6636,Maryland,24,South Atlantic,MD,-76.24640879,38.92369411
6637,Maryland,24,South Atlantic,MD,-76.27318951,38.94934338
6638,Maryland,24,South Atlantic,MD,-76.29280418,38.90783669
6639,Maryland,24,South Atlantic,MD,-75.06792471,38.45007532
6640,Maryland,24,South Atlantic,MD,-75.04562301,38.44960219
6641,Maryland,24,South Atlantic,MD,-75.0873204,38.32305932
6642,Maryland,24,South Atlantic,MD,-75.06792471,38.45007532
6643,Maryland,24,South Atlantic,MD,-75.27035769,38.02770921
6644,Maryland,24,South Atlantic,MD,-75.2440962,38.03802381
6645,Maryland,24,South Atlantic,MD,-75.20938869,38.09429688
6646,Maryland,24,South Atlantic,MD,-75.16437341,38.20496248
6647,Maryland,24,South Atlantic,MD,-75.094027,38.32031661
6648,Maryland,24,South Atlantic,MD,-75.17281188,38.12430629
6649,Maryland,24,South Atlantic,MD,-75.24221929,38.02864749
6650,Maryland,24,South Atlantic,MD,-75.27035769,38.02770921
6651,Massachusetts,25,New England,MA,-71.31932779,41.77219589
6652,Massachusetts,25,New England,MA,-71.33979862,41.78442558
6653,Massachusetts,25,New England,MA,-71.34548318,41.81316139
6654,Massachusetts,25,New England,MA,-71.33454269,41.85790361
6655,Massachusetts,25,New England,MA,-71.3424931,41.87578289
6656,Massachusetts,25,New England,MA,-71.3330859,41.89603112
6657,Massachusetts,25,New England,MA,-71.38395322,41.8884397
6658,Massachusetts,25,New England,MA,-71.38240532,41.97926312
6659,Massachusetts,25,New England,MA,-71.37864419,42.01371332
6660,Massachusetts,25,New England,MA,-71.49743039,42.00925351
6661,Massachusetts,25,New England,MA,-71.7978316,42.00427478
6662,Massachusetts,25,New England,MA,-71.80234073,42.0179769
6663,Massachusetts,25,New England,MA,-72.0949718,42.02579951
6664,Massachusetts,25,New England,MA,-72.1363467,42.0264021
6665,Massachusetts,25,New England,MA,-72.5075718,42.03076602
6666,Massachusetts,25,New England,MA,-72.57122591,42.03012499
6667,Massachusetts,25,New England,MA,-72.58190739,42.02160691
